Hungary, Life tables (period 1x1), Males	Last modified: 26 Sep 2018;  Methods Protocol: v6 (2017)

  Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
  1950           0      0.09971  0.09320  0.30  100000    9320   93468  5993031  59.93
  1950           1      0.00756  0.00753  0.50   90680     683   90339  5899563  65.06
  1950           2      0.00348  0.00347  0.50   89997     313   89841  5809224  64.55
  1950           3      0.00278  0.00277  0.50   89685     249   89560  5719383  63.77
  1950           4      0.00198  0.00198  0.50   89436     177   89348  5629823  62.95
  1950           5      0.00149  0.00149  0.50   89259     133   89193  5540475  62.07
  1950           6      0.00172  0.00172  0.50   89126     153   89050  5451283  61.16
  1950           7      0.00118  0.00118  0.50   88973     105   88921  5362233  60.27
  1950           8      0.00133  0.00132  0.50   88868     118   88810  5273312  59.34
  1950           9      0.00118  0.00118  0.50   88751     105   88698  5184503  58.42
  1950          10      0.00115  0.00115  0.50   88646     102   88595  5095804  57.48
  1950          11      0.00116  0.00116  0.50   88544     103   88493  5007209  56.55
  1950          12      0.00128  0.00127  0.50   88441     113   88385  4918717  55.62
  1950          13      0.00132  0.00132  0.50   88328     116   88270  4830332  54.69
  1950          14      0.00114  0.00114  0.50   88212     100   88162  4742062  53.76
  1950          15      0.00145  0.00144  0.50   88112     127   88048  4653900  52.82
  1950          16      0.00160  0.00160  0.50   87984     140   87914  4565852  51.89
  1950          17      0.00176  0.00176  0.50   87844     155   87767  4477938  50.98
  1950          18      0.00237  0.00237  0.50   87689     208   87585  4390171  50.07
  1950          19      0.00265  0.00265  0.50   87482     232   87366  4302586  49.18
  1950          20      0.00320  0.00320  0.50   87250     279   87110  4215220  48.31
  1950          21      0.00320  0.00320  0.50   86971     278   86832  4128110  47.47
  1950          22      0.00329  0.00328  0.50   86693     285   86551  4041278  46.62
  1950          23      0.00320  0.00319  0.50   86408     276   86270  3954727  45.77
  1950          24      0.00307  0.00307  0.50   86132     264   86000  3868457  44.91
  1950          25      0.00326  0.00326  0.50   85868     280   85728  3782457  44.05
  1950          26      0.00304  0.00304  0.50   85588     260   85459  3696729  43.19
  1950          27      0.00323  0.00322  0.50   85329     275   85191  3611270  42.32
  1950          28      0.00341  0.00341  0.50   85054     290   84909  3526079  41.46
  1950          29      0.00335  0.00335  0.50   84764     284   84622  3441170  40.60
  1950          30      0.00374  0.00374  0.50   84480     316   84322  3356548  39.73
  1950          31      0.00290  0.00289  0.50   84165     244   84043  3272226  38.88
  1950          32      0.00314  0.00314  0.50   83921     263   83789  3188183  37.99
  1950          33      0.00396  0.00395  0.50   83658     330   83493  3104393  37.11
  1950          34      0.00332  0.00331  0.50   83328     276   83190  3020901  36.25
  1950          35      0.00376  0.00376  0.50   83052     312   82896  2937711  35.37
  1950          36      0.00341  0.00340  0.50   82740     282   82599  2854816  34.50
  1950          37      0.00386  0.00386  0.50   82458     318   82299  2772217  33.62
  1950          38      0.00411  0.00410  0.50   82140     337   81971  2689918  32.75
  1950          39      0.00466  0.00465  0.50   81803     380   81613  2607947  31.88
  1950          40      0.00491  0.00489  0.50   81423     398   81223  2526334  31.03
  1950          41      0.00549  0.00548  0.50   81024     444   80802  2445111  30.18
  1950          42      0.00559  0.00557  0.50   80580     449   80356  2364308  29.34
  1950          43      0.00615  0.00613  0.50   80131     491   79886  2283953  28.50
  1950          44      0.00654  0.00652  0.50   79640     520   79380  2204067  27.68
  1950          45      0.00695  0.00692  0.50   79121     548   78847  2124687  26.85
  1950          46      0.00683  0.00681  0.50   78573     535   78305  2045840  26.04
  1950          47      0.00784  0.00781  0.50   78038     609   77733  1967535  25.21
  1950          48      0.00871  0.00867  0.50   77428     671   77093  1889802  24.41
  1950          49      0.00924  0.00920  0.50   76757     706   76404  1812709  23.62
  1950          50      0.01018  0.01013  0.50   76051     770   75666  1736305  22.83
  1950          51      0.01062  0.01057  0.50   75281     796   74883  1660639  22.06
  1950          52      0.01192  0.01185  0.50   74485     883   74044  1585755  21.29
  1950          53      0.01306  0.01297  0.50   73603     955   73125  1511711  20.54
  1950          54      0.01465  0.01454  0.50   72648    1057   72120  1438586  19.80
  1950          55      0.01477  0.01466  0.50   71591    1050   71066  1366467  19.09
  1950          56      0.01501  0.01490  0.50   70542    1051   70016  1295400  18.36
  1950          57      0.01717  0.01703  0.50   69491    1183   68899  1225384  17.63
  1950          58      0.02046  0.02025  0.50   68308    1383   67616  1156485  16.93
  1950          59      0.02190  0.02166  0.50   66924    1450   66199  1088869  16.27
  1950          60      0.02316  0.02289  0.50   65475    1499   64725  1022669  15.62
  1950          61      0.02487  0.02456  0.50   63976    1571   63190   957944  14.97
  1950          62      0.02717  0.02680  0.50   62404    1673   61568   894754  14.34
  1950          63      0.02910  0.02868  0.50   60732    1742   59861   833186  13.72
  1950          64      0.03063  0.03017  0.50   58990    1780   58100   773326  13.11
  1950          65      0.03598  0.03535  0.50   57210    2022   56199   715226  12.50
  1950          66      0.03431  0.03373  0.50   55188    1861   54257   659027  11.94
  1950          67      0.03819  0.03748  0.50   53327    1998   52327   604769  11.34
  1950          68      0.04413  0.04317  0.50   51328    2216   50220   552442  10.76
  1950          69      0.04605  0.04501  0.50   49112    2211   48007   502222  10.23
  1950          70      0.05058  0.04933  0.50   46901    2314   45744   454215   9.68
  1950          71      0.05488  0.05341  0.50   44588    2381   43397   408471   9.16
  1950          72      0.05874  0.05706  0.50   42206    2408   41002   365074   8.65
  1950          73      0.06374  0.06178  0.50   39798    2459   38569   324072   8.14
  1950          74      0.07609  0.07330  0.50   37339    2737   35971   285503   7.65
  1950          75      0.08631  0.08274  0.50   34602    2863   33171   249532   7.21
  1950          76      0.09401  0.08979  0.50   31739    2850   30314   216362   6.82
  1950          77      0.08871  0.08494  0.50   28889    2454   27662   186047   6.44
  1950          78      0.11871  0.11206  0.50   26436    2962   24954   158385   5.99
  1950          79      0.11801  0.11143  0.50   23473    2616   22165   133430   5.68
  1950          80      0.13042  0.12243  0.50   20858    2554   19581   111265   5.33
  1950          81      0.13329  0.12496  0.50   18304    2287   17160    91684   5.01
  1950          82      0.15058  0.14004  0.50   16017    2243   14895    74524   4.65
  1950          83      0.16699  0.15412  0.50   13774    2123   12712    59629   4.33
  1950          84      0.19404  0.17688  0.50   11651    2061   10620    46917   4.03
  1950          85      0.21189  0.19159  0.50    9590    1837    8671    36296   3.78
  1950          86      0.23820  0.21285  0.50    7753    1650    6928    27625   3.56
  1950          87      0.22682  0.20372  0.50    6102    1243    5481    20697   3.39
  1950          88      0.26699  0.23554  0.50    4859    1145    4287    15216   3.13
  1950          89      0.28986  0.25317  0.50    3715     940    3245    10929   2.94
  1950          90      0.30327  0.26334  0.50    2774     731    2409     7685   2.77
  1950          91      0.33888  0.28978  0.50    2044     592    1748     5276   2.58
  1950          92      0.36493  0.30862  0.50    1451     448    1228     3528   2.43
  1950          93      0.39196  0.32773  0.50    1004     329     839     2301   2.29
  1950          94      0.41966  0.34688  0.50     675     234     558     1462   2.17
  1950          95      0.44788  0.36593  0.50     441     161     360      904   2.05
  1950          96      0.47644  0.38478  0.50     279     108     226      544   1.95
  1950          97      0.50516  0.40329  0.50     172      69     137      318   1.85
  1950          98      0.53384  0.42137  0.50     103      43      81      181   1.77
  1950          99      0.56230  0.43890  0.50      59      26      46      100   1.69
  1950         100      0.59035  0.45581  0.50      33      15      26       54   1.62
  1950         101      0.61783  0.47202  0.50      18       9      14       28   1.55
  1950         102      0.64457  0.48747  0.50      10       5       7       14   1.50
  1950         103      0.67044  0.50212  0.50       5       2       4        7   1.45
  1950         104      0.69532  0.51595  0.50       2       1       2        3   1.40
  1950         105      0.71911  0.52893  0.50       1       1       1        2   1.36
  1950         106      0.74173  0.54107  0.50       1       0       0        1   1.32
  1950         107      0.76313  0.55237  0.50       0       0       0        0   1.29
  1950         108      0.78327  0.56284  0.50       0       0       0        0   1.26
  1950         109      0.80215  0.57252  0.50       0       0       0        0   1.24
  1950         110+     0.81976  1.00000  1.22       0       0       0        0   1.22
  1951           0      0.09608  0.09002  0.30  100000    9002   93691  6016098  60.16
  1951           1      0.00835  0.00832  0.50   90998     757   90619  5922407  65.08
  1951           2      0.00346  0.00345  0.50   90241     312   90085  5831787  64.62
  1951           3      0.00209  0.00209  0.50   89929     188   89835  5741702  63.85
  1951           4      0.00176  0.00175  0.50   89742     157   89663  5651867  62.98
  1951           5      0.00140  0.00140  0.50   89584     125   89522  5562204  62.09
  1951           6      0.00121  0.00121  0.50   89459     108   89405  5472682  61.18
  1951           7      0.00115  0.00115  0.50   89351     102   89300  5383277  60.25
  1951           8      0.00100  0.00100  0.50   89248      89   89204  5293978  59.32
  1951           9      0.00095  0.00095  0.50   89159      85   89117  5204774  58.38
  1951          10      0.00102  0.00102  0.50   89075      91   89029  5115657  57.43
  1951          11      0.00093  0.00093  0.50   88984      82   88942  5026628  56.49
  1951          12      0.00103  0.00103  0.50   88901      91   88855  4937685  55.54
  1951          13      0.00121  0.00121  0.50   88810     108   88756  4848830  54.60
  1951          14      0.00098  0.00098  0.50   88702      87   88659  4760074  53.66
  1951          15      0.00126  0.00126  0.50   88616     112   88560  4671415  52.72
  1951          16      0.00177  0.00177  0.50   88504     157   88425  4582855  51.78
  1951          17      0.00208  0.00208  0.50   88347     184   88255  4494430  50.87
  1951          18      0.00233  0.00233  0.50   88163     205   88060  4406175  49.98
  1951          19      0.00247  0.00247  0.50   87958     217   87849  4318114  49.09
  1951          20      0.00284  0.00284  0.50   87741     249   87616  4230265  48.21
  1951          21      0.00303  0.00303  0.50   87492     265   87359  4142649  47.35
  1951          22      0.00279  0.00279  0.50   87226     243   87105  4055290  46.49
  1951          23      0.00340  0.00340  0.50   86983     295   86835  3968185  45.62
  1951          24      0.00270  0.00270  0.50   86687     234   86571  3881350  44.77
  1951          25      0.00311  0.00310  0.50   86454     268   86320  3794780  43.89
  1951          26      0.00277  0.00276  0.50   86186     238   86066  3708460  43.03
  1951          27      0.00318  0.00318  0.50   85947     273   85811  3622394  42.15
  1951          28      0.00296  0.00295  0.50   85674     253   85548  3536583  41.28
  1951          29      0.00298  0.00298  0.50   85421     254   85294  3451035  40.40
  1951          30      0.00298  0.00297  0.50   85167     253   85040  3365741  39.52
  1951          31      0.00352  0.00351  0.50   84914     298   84765  3280700  38.64
  1951          32      0.00274  0.00274  0.50   84616     232   84500  3195935  37.77
  1951          33      0.00323  0.00323  0.50   84384     272   84248  3111436  36.87
  1951          34      0.00328  0.00327  0.50   84112     275   83974  3027188  35.99
  1951          35      0.00314  0.00313  0.50   83836     263   83705  2943214  35.11
  1951          36      0.00381  0.00380  0.50   83574     318   83415  2859509  34.22
  1951          37      0.00396  0.00396  0.50   83256     329   83092  2776094  33.34
  1951          38      0.00379  0.00378  0.50   82927     314   82770  2693002  32.47
  1951          39      0.00407  0.00406  0.50   82613     335   82445  2610232  31.60
  1951          40      0.00405  0.00404  0.50   82278     333   82111  2527786  30.72
  1951          41      0.00477  0.00476  0.50   81945     390   81750  2445675  29.85
  1951          42      0.00571  0.00569  0.50   81555     464   81323  2363925  28.99
  1951          43      0.00518  0.00517  0.50   81091     419   80881  2282602  28.15
  1951          44      0.00584  0.00582  0.50   80672     470   80437  2201721  27.29
  1951          45      0.00629  0.00627  0.50   80202     503   79951  2121284  26.45
  1951          46      0.00714  0.00711  0.50   79699     567   79416  2041333  25.61
  1951          47      0.00761  0.00758  0.50   79132     600   78832  1961917  24.79
  1951          48      0.00801  0.00798  0.50   78532     627   78219  1883085  23.98
  1951          49      0.00978  0.00973  0.50   77905     758   77526  1804867  23.17
  1951          50      0.01016  0.01010  0.50   77147     780   76758  1727340  22.39
  1951          51      0.01197  0.01190  0.50   76368     909   75913  1650583  21.61
  1951          52      0.01166  0.01159  0.50   75459     875   75021  1574669  20.87
  1951          53      0.01223  0.01216  0.50   74584     907   74131  1499648  20.11
  1951          54      0.01431  0.01421  0.50   73677    1047   73154  1425517  19.35
  1951          55      0.01446  0.01436  0.50   72630    1043   72109  1352364  18.62
  1951          56      0.01587  0.01574  0.50   71587    1127   71024  1280255  17.88
  1951          57      0.01723  0.01709  0.50   70461    1204   69859  1209231  17.16
  1951          58      0.01903  0.01885  0.50   69257    1306   68604  1139372  16.45
  1951          59      0.01894  0.01877  0.50   67951    1275   67313  1070768  15.76
  1951          60      0.02303  0.02277  0.50   66676    1518   65917  1003455  15.05
  1951          61      0.02648  0.02614  0.50   65157    1703   64306   937538  14.39
  1951          62      0.02808  0.02769  0.50   63455    1757   62576   873232  13.76
  1951          63      0.03044  0.02999  0.50   61698    1850   60773   810656  13.14
  1951          64      0.03027  0.02982  0.50   59847    1785   58955   749884  12.53
  1951          65      0.03729  0.03661  0.50   58063    2126   57000   690928  11.90
  1951          66      0.03766  0.03697  0.50   55937    2068   54903   633928  11.33
  1951          67      0.04275  0.04185  0.50   53869    2255   52742   579025  10.75
  1951          68      0.04849  0.04734  0.50   51615    2444   50393   526283  10.20
  1951          69      0.04814  0.04701  0.50   49171    2312   48015   475890   9.68
  1951          70      0.05419  0.05276  0.50   46859    2472   45623   427875   9.13
  1951          71      0.06082  0.05902  0.50   44387    2620   43077   382252   8.61
  1951          72      0.06645  0.06431  0.50   41767    2686   40424   339175   8.12
  1951          73      0.06946  0.06713  0.50   39081    2624   37769   298750   7.64
  1951          74      0.08403  0.08064  0.50   36457    2940   34987   260981   7.16
  1951          75      0.08662  0.08302  0.50   33517    2783   32126   225994   6.74
  1951          76      0.09902  0.09435  0.50   30735    2900   29285   193868   6.31
  1951          77      0.10525  0.09999  0.50   27835    2783   26443   164583   5.91
  1951          78      0.11839  0.11177  0.50   25052    2800   23652   138140   5.51
  1951          79      0.12943  0.12156  0.50   22251    2705   20899   114488   5.15
  1951          80      0.14391  0.13425  0.50   19547    2624   18235    93589   4.79
  1951          81      0.16272  0.15047  0.50   16923    2546   15649    75355   4.45
  1951          82      0.17792  0.16338  0.50   14376    2349   13202    59705   4.15
  1951          83      0.19270  0.17577  0.50   12027    2114   10970    46504   3.87
  1951          84      0.21840  0.19690  0.50    9913    1952    8937    35533   3.58
  1951          85      0.22842  0.20501  0.50    7961    1632    7145    26596   3.34
  1951          86      0.26004  0.23012  0.50    6329    1456    5601    19451   3.07
  1951          87      0.30565  0.26513  0.50    4873    1292    4227    13850   2.84
  1951          88      0.31230  0.27012  0.50    3581     967    3097     9623   2.69
  1951          89      0.33454  0.28660  0.50    2614     749    2239     6526   2.50
  1951          90      0.41379  0.34286  0.50    1865     639    1545     4287   2.30
  1951          91      0.38177  0.32058  0.50    1225     393    1029     2742   2.24
  1951          92      0.44431  0.36355  0.50     832     303     681     1713   2.06
  1951          93      0.47213  0.38196  0.50     530     202     429     1032   1.95
  1951          94      0.50443  0.40283  0.50     327     132     261      603   1.84
  1951          95      0.53670  0.42315  0.50     196      83     154      342   1.75
  1951          96      0.56866  0.44277  0.50     113      50      88      188   1.66
  1951          97      0.60006  0.46158  0.50      63      29      48      100   1.59
  1951          98      0.63066  0.47947  0.50      34      16      26       51   1.52
  1951          99      0.66025  0.49638  0.50      18       9      13       26   1.46
  1951         100      0.68863  0.51225  0.50       9       5       7       12   1.41
  1951         101      0.71566  0.52706  0.50       4       2       3        6   1.36
  1951         102      0.74123  0.54080  0.50       2       1       1        3   1.32
  1951         103      0.76526  0.55348  0.50       1       1       1        1   1.28
  1951         104      0.78769  0.56512  0.50       0       0       0        1   1.25
  1951         105      0.80851  0.57576  0.50       0       0       0        0   1.22
  1951         106      0.82774  0.58544  0.50       0       0       0        0   1.19
  1951         107      0.84541  0.59423  0.50       0       0       0        0   1.17
  1951         108      0.86157  0.60217  0.50       0       0       0        0   1.15
  1951         109      0.87629  0.60932  0.50       0       0       0        0   1.13
  1951         110+     0.88964  1.00000  1.12       0       0       0        0   1.12
  1952           0      0.08242  0.07791  0.30  100000    7791   94523  6164681  61.65
  1952           1      0.00540  0.00538  0.50   92209     496   91961  6070157  65.83
  1952           2      0.00202  0.00202  0.50   91713     185   91620  5978196  65.18
  1952           3      0.00166  0.00166  0.50   91527     152   91452  5886576  64.31
  1952           4      0.00120  0.00120  0.50   91376     110   91321  5795125  63.42
  1952           5      0.00106  0.00106  0.50   91266      97   91217  5703804  62.50
  1952           6      0.00083  0.00083  0.50   91169      75   91131  5612586  61.56
  1952           7      0.00106  0.00106  0.50   91094      96   91045  5521455  60.61
  1952           8      0.00097  0.00097  0.50   90997      88   90953  5430410  59.68
  1952           9      0.00083  0.00083  0.50   90909      76   90871  5339457  58.73
  1952          10      0.00103  0.00103  0.50   90833      93   90787  5248586  57.78
  1952          11      0.00077  0.00077  0.50   90740      70   90705  5157799  56.84
  1952          12      0.00089  0.00089  0.50   90670      80   90630  5067094  55.89
  1952          13      0.00080  0.00080  0.50   90589      72   90553  4976464  54.93
  1952          14      0.00130  0.00130  0.50   90517     117   90458  4885911  53.98
  1952          15      0.00131  0.00131  0.50   90400     118   90340  4795453  53.05
  1952          16      0.00135  0.00135  0.50   90281     122   90220  4705112  52.12
  1952          17      0.00182  0.00182  0.50   90160     164   90078  4614892  51.19
  1952          18      0.00182  0.00182  0.50   89996     164   89914  4524814  50.28
  1952          19      0.00208  0.00208  0.50   89832     187   89739  4434900  49.37
  1952          20      0.00245  0.00245  0.50   89646     220   89536  4345162  48.47
  1952          21      0.00271  0.00271  0.50   89426     242   89305  4255626  47.59
  1952          22      0.00266  0.00266  0.50   89184     237   89065  4166321  46.72
  1952          23      0.00266  0.00266  0.50   88947     236   88828  4077256  45.84
  1952          24      0.00283  0.00283  0.50   88710     251   88585  3988428  44.96
  1952          25      0.00277  0.00277  0.50   88460     245   88337  3899843  44.09
  1952          26      0.00247  0.00246  0.50   88215     217   88106  3811506  43.21
  1952          27      0.00224  0.00224  0.50   87998     197   87899  3723399  42.31
  1952          28      0.00245  0.00245  0.50   87800     215   87693  3635500  41.41
  1952          29      0.00275  0.00275  0.50   87585     241   87465  3547807  40.51
  1952          30      0.00275  0.00274  0.50   87345     240   87225  3460343  39.62
  1952          31      0.00268  0.00268  0.50   87105     234   86988  3373118  38.72
  1952          32      0.00312  0.00312  0.50   86871     271   86736  3286129  37.83
  1952          33      0.00254  0.00254  0.50   86600     220   86491  3199394  36.94
  1952          34      0.00349  0.00349  0.50   86381     301   86230  3112903  36.04
  1952          35      0.00298  0.00298  0.50   86079     256   85951  3026673  35.16
  1952          36      0.00286  0.00286  0.50   85823     245   85701  2940722  34.26
  1952          37      0.00348  0.00347  0.50   85578     297   85429  2855021  33.36
  1952          38      0.00394  0.00394  0.50   85281     336   85113  2769592  32.48
  1952          39      0.00355  0.00354  0.50   84945     301   84795  2684479  31.60
  1952          40      0.00366  0.00365  0.50   84644     309   84490  2599684  30.71
  1952          41      0.00418  0.00417  0.50   84335     352   84159  2515194  29.82
  1952          42      0.00486  0.00485  0.50   83983     407   83780  2431035  28.95
  1952          43      0.00498  0.00497  0.50   83576     416   83368  2347256  28.09
  1952          44      0.00545  0.00543  0.50   83161     452   82935  2263887  27.22
  1952          45      0.00615  0.00613  0.50   82709     507   82455  2180953  26.37
  1952          46      0.00728  0.00726  0.50   82202     597   81903  2098497  25.53
  1952          47      0.00783  0.00780  0.50   81605     637   81287  2016594  24.71
  1952          48      0.00777  0.00774  0.50   80968     627   80655  1935307  23.90
  1952          49      0.00838  0.00835  0.50   80342     670   80006  1854652  23.08
  1952          50      0.00978  0.00974  0.50   79671     776   79283  1774646  22.27
  1952          51      0.01042  0.01037  0.50   78895     818   78486  1695362  21.49
  1952          52      0.01264  0.01256  0.50   78077     981   77587  1616876  20.71
  1952          53      0.01331  0.01322  0.50   77097    1019   76587  1539289  19.97
  1952          54      0.01359  0.01350  0.50   76077    1027   75564  1462702  19.23
  1952          55      0.01465  0.01455  0.50   75051    1092   74505  1387138  18.48
  1952          56      0.01677  0.01663  0.50   73959    1230   73344  1312633  17.75
  1952          57      0.01775  0.01759  0.50   72729    1279   72089  1239289  17.04
  1952          58      0.01933  0.01915  0.50   71450    1368   70766  1167199  16.34
  1952          59      0.01980  0.01961  0.50   70082    1374   69394  1096434  15.65
  1952          60      0.02217  0.02192  0.50   68707    1506   67954  1027039  14.95
  1952          61      0.02486  0.02455  0.50   67201    1650   66376   959085  14.27
  1952          62      0.02738  0.02701  0.50   65551    1771   64666   892709  13.62
  1952          63      0.02961  0.02918  0.50   63780    1861   62850   828043  12.98
  1952          64      0.03439  0.03381  0.50   61920    2093   60873   765193  12.36
  1952          65      0.03602  0.03538  0.50   59826    2117   58768   704321  11.77
  1952          66      0.03966  0.03889  0.50   57709    2244   56587   645553  11.19
  1952          67      0.04237  0.04149  0.50   55465    2301   54314   588966  10.62
  1952          68      0.04529  0.04429  0.50   53164    2355   51986   534651  10.06
  1952          69      0.05007  0.04884  0.50   50809    2482   49568   482665   9.50
  1952          70      0.05712  0.05554  0.50   48327    2684   46985   433096   8.96
  1952          71      0.06018  0.05843  0.50   45643    2667   44310   386111   8.46
  1952          72      0.06991  0.06754  0.50   42977    2903   41525   341801   7.95
  1952          73      0.07230  0.06978  0.50   40074    2796   38676   300276   7.49
  1952          74      0.08159  0.07839  0.50   37278    2922   35816   261600   7.02
  1952          75      0.09497  0.09067  0.50   34355    3115   32798   225784   6.57
  1952          76      0.10431  0.09914  0.50   31240    3097   29692   192986   6.18
  1952          77      0.11191  0.10598  0.50   28143    2983   26652   163294   5.80
  1952          78      0.12159  0.11462  0.50   25161    2884   23719   136642   5.43
  1952          79      0.13184  0.12369  0.50   22277    2755   20899   112924   5.07
  1952          80      0.14538  0.13553  0.50   19521    2646   18198    92025   4.71
  1952          81      0.16519  0.15259  0.50   16876    2575   15588    73826   4.37
  1952          82      0.18965  0.17322  0.50   14301    2477   13062    58238   4.07
  1952          83      0.20038  0.18213  0.50   11823    2153   10747    45176   3.82
  1952          84      0.21111  0.19095  0.50    9670    1847    8747    34429   3.56
  1952          85      0.23720  0.21205  0.50    7823    1659    6994    25683   3.28
  1952          86      0.27595  0.24249  0.50    6164    1495    5417    18689   3.03
  1952          87      0.29515  0.25719  0.50    4670    1201    4069    13272   2.84
  1952          88      0.31666  0.27338  0.50    3469     948    2995     9203   2.65
  1952          89      0.34423  0.29368  0.50    2520     740    2150     6208   2.46
  1952          90      0.38932  0.32588  0.50    1780     580    1490     4058   2.28
  1952          91      0.41320  0.34245  0.50    1200     411     995     2568   2.14
  1952          92      0.47986  0.38701  0.50     789     305     636     1573   1.99
  1952          93      0.47581  0.38437  0.50     484     186     391      937   1.94
  1952          94      0.50782  0.40499  0.50     298     121     237      546   1.83
  1952          95      0.53977  0.42505  0.50     177      75     140      308   1.74
  1952          96      0.57139  0.44442  0.50     102      45      79      169   1.66
  1952          97      0.60244  0.46298  0.50      57      26      43       90   1.58
  1952          98      0.63268  0.48064  0.50      30      15      23       46   1.52
  1952          99      0.66192  0.49732  0.50      16       8      12       23   1.46
  1952         100      0.68997  0.51299  0.50       8       4       6       11   1.40
  1952         101      0.71668  0.52762  0.50       4       2       3        5   1.36
  1952         102      0.74196  0.54119  0.50       2       1       1        2   1.32
  1952         103      0.76572  0.55372  0.50       1       0       1        1   1.28
  1952         104      0.78792  0.56524  0.50       0       0       0        0   1.25
  1952         105      0.80853  0.57577  0.50       0       0       0        0   1.22
  1952         106      0.82759  0.58537  0.50       0       0       0        0   1.19
  1952         107      0.84511  0.59408  0.50       0       0       0        0   1.17
  1952         108      0.86115  0.60196  0.50       0       0       0        0   1.15
  1952         109      0.87577  0.60907  0.50       0       0       0        0   1.14
  1952         110+     0.88905  1.00000  1.12       0       0       0        0   1.12
  1953           0      0.08665  0.08169  0.30  100000    8169   94275  6177691  61.78
  1953           1      0.00720  0.00717  0.50   91831     659   91502  6083416  66.25
  1953           2      0.00264  0.00263  0.50   91172     240   91052  5991915  65.72
  1953           3      0.00154  0.00154  0.50   90932     140   90862  5900862  64.89
  1953           4      0.00135  0.00135  0.50   90792     123   90730  5810000  63.99
  1953           5      0.00109  0.00109  0.50   90669      98   90620  5719270  63.08
  1953           6      0.00111  0.00111  0.50   90571     101   90520  5628650  62.15
  1953           7      0.00096  0.00096  0.50   90470      87   90426  5538130  61.22
  1953           8      0.00083  0.00083  0.50   90383      75   90346  5447704  60.27
  1953           9      0.00077  0.00077  0.50   90308      70   90273  5357358  59.32
  1953          10      0.00090  0.00089  0.50   90239      81   90198  5267085  58.37
  1953          11      0.00069  0.00069  0.50   90158      62   90127  5176886  57.42
  1953          12      0.00079  0.00078  0.50   90096      71   90060  5086760  56.46
  1953          13      0.00085  0.00085  0.50   90025      76   89987  4996699  55.50
  1953          14      0.00086  0.00085  0.50   89949      77   89910  4906712  54.55
  1953          15      0.00105  0.00105  0.50   89872      95   89825  4816802  53.60
  1953          16      0.00112  0.00112  0.50   89777     100   89727  4726977  52.65
  1953          17      0.00145  0.00145  0.50   89677     130   89612  4637250  51.71
  1953          18      0.00187  0.00186  0.50   89547     167   89464  4547638  50.78
  1953          19      0.00168  0.00167  0.50   89380     150   89305  4458175  49.88
  1953          20      0.00205  0.00204  0.50   89230     182   89139  4368870  48.96
  1953          21      0.00189  0.00189  0.50   89048     168   88964  4279730  48.06
  1953          22      0.00213  0.00212  0.50   88880     189   88785  4190766  47.15
  1953          23      0.00231  0.00231  0.50   88691     205   88589  4101981  46.25
  1953          24      0.00205  0.00205  0.50   88486     181   88396  4013392  45.36
  1953          25      0.00173  0.00173  0.50   88305     152   88229  3924996  44.45
  1953          26      0.00220  0.00220  0.50   88153     194   88056  3836767  43.52
  1953          27      0.00226  0.00226  0.50   87959     198   87860  3748712  42.62
  1953          28      0.00220  0.00220  0.50   87760     193   87664  3660852  41.71
  1953          29      0.00220  0.00220  0.50   87567     193   87471  3573188  40.81
  1953          30      0.00207  0.00207  0.50   87375     181   87284  3485717  39.89
  1953          31      0.00232  0.00232  0.50   87194     202   87093  3398433  38.98
  1953          32      0.00210  0.00210  0.50   86992     183   86900  3311340  38.07
  1953          33      0.00274  0.00274  0.50   86809     237   86690  3224440  37.14
  1953          34      0.00220  0.00220  0.50   86572     190   86476  3137750  36.24
  1953          35      0.00293  0.00293  0.50   86381     253   86255  3051274  35.32
  1953          36      0.00243  0.00243  0.50   86128     209   86024  2965019  34.43
  1953          37      0.00275  0.00275  0.50   85919     236   85801  2878995  33.51
  1953          38      0.00343  0.00343  0.50   85683     294   85536  2793194  32.60
  1953          39      0.00318  0.00317  0.50   85389     271   85254  2707657  31.71
  1953          40      0.00328  0.00327  0.50   85119     278   84980  2622403  30.81
  1953          41      0.00388  0.00387  0.50   84840     329   84676  2537424  29.91
  1953          42      0.00417  0.00417  0.50   84512     352   84336  2452748  29.02
  1953          43      0.00492  0.00490  0.50   84160     413   83953  2368412  28.14
  1953          44      0.00488  0.00487  0.50   83747     408   83543  2284458  27.28
  1953          45      0.00541  0.00540  0.50   83339     450   83114  2200915  26.41
  1953          46      0.00632  0.00630  0.50   82890     522   82628  2117801  25.55
  1953          47      0.00645  0.00643  0.50   82367     530   82102  2035172  24.71
  1953          48      0.00704  0.00702  0.50   81837     574   81550  1953070  23.87
  1953          49      0.00762  0.00759  0.50   81263     617   80954  1871520  23.03
  1953          50      0.00903  0.00899  0.50   80646     725   80283  1790565  22.20
  1953          51      0.01012  0.01007  0.50   79921     805   79518  1710282  21.40
  1953          52      0.01110  0.01104  0.50   79116     874   78679  1630764  20.61
  1953          53      0.01259  0.01251  0.50   78242     979   77753  1552085  19.84
  1953          54      0.01283  0.01275  0.50   77264     985   76771  1474332  19.08
  1953          55      0.01431  0.01421  0.50   76279    1084   75737  1397561  18.32
  1953          56      0.01589  0.01576  0.50   75195    1185   74602  1321824  17.58
  1953          57      0.01791  0.01775  0.50   74010    1314   73353  1247222  16.85
  1953          58      0.01904  0.01886  0.50   72696    1371   72010  1173869  16.15
